단품코드,항만_재고,부평_재고,내부창고_합계
SPRWGA9A0210100,24,2616,2640
SPRWGA9A0210105,40,2004,2044
SPRWGA9A0219090,10,972,982
SPRWGA9A0219095,76,1766,1842
SPRWGA9A0219100,14,2424,2438
SPRWGA9A0219105,26,3430,3456
SPRWGA9A0299090,18,1026,1044
SPRWGA9A0299095,24,1584,1608
SPRWGA9A0299100,22,1510,1532
SPRWGA9A0299105,24,1886,1910
SPRWGA9A2010095,20,0,20
SPRWGA9A2010100,106,0,106
SPRWGA9A2010105,100,0,100
SPRWGA9A2019100,24,0,24
SPRWGA9A2019105,36,0,36
SPRWGA9A2099095,34,0,34
SPRWGA9A2099100,74,0,74
SPRWGA9A2099105,52,0,52
SPRWGA9C0110090,6,64,70
SPRWGA9C0110100,156,154,310
SPRWGA9C0110105,32,16,48
SPRWGA9C0110110,138,426,564
SPRWGA9C0119090,6,30,36
SPRWGA9C0119110,2,20,22
SPRWGA9C0125095,4,0,4
SPRWGA9C0125100,6,0,6
SPRWGA9C0125105,8,0,8
SPRWGA9C0151090,80,0,80
SPRWGA9C0151095,254,0,254
SPRWGA9C0151100,376,2,378
SPRWGA9C0151105,266,0,266
SPRWGA9C0151110,44,0,44
SPRWGA9C0152090,6,0,6
SPRWGA9C0152095,82,0,82
SPRWGA9C0152100,186,202,388
SPRWGA9C0152105,210,164,374
SPRWGA9C0158105,6,0,6
SPRWGA9C0160090,2,8,10
SPRWGA9C0160095,28,20,48
SPRWGA9C0160110,12,112,124
SPRWGA9KU110120,2,0,2
SPRWGA9KU110140,4,0,4
SPRWGA9KU199110,222,0,222
SPRWGA9KU199120,170,0,170
SPRWGA9KU199130,462,0,462
SPRWGA9KU199140,1142,0,1142
SPRWGA9KU199150,516,0,516
SPRWGA9KU199160,226,0,226
SPRWGA9KU210110,28,2,30
SPRWGA9KU210120,56,2,58
SPRWGA9KU210130,196,0,196
SPRWGA9KU210140,186,0,186
SPRWGA9KU210150,346,0,346
SPRWGA9KU210160,272,0,272
SPRWGA9KU299110,34,0,34
SPRWGA9KU299120,68,0,68
SPRWGA9KU299130,68,0,68
SPRWGA9KU299140,102,0,102
SPRWGA9KU299150,102,0,102
SPRWGA9KU299160,136,0,136
SPSMF23KG110150,2,0,2
SPSMF24KG119140,2,0,2
SPSMF24KG119150,8,0,8
SPSMF24KG436120,32,0,32
SPSMF24KG451160,2,0,2
SPSMF24KU1BU110,2,0,2
SPSMF24KU1BU160,12,0,12
SPSMF24KU230110,4,0,4
SPSMF24KU3BU110,2,0,2
SPSMF25KU184130,2,4,6
SPSMF25KU184150,22,4,26
SPSMF25KU184160,114,2,116
SPSMF37KG225120,2,0,2
SPSMF37KG250140,2,0,2
SPSMF37KU240150,18,0,18
SPSMF37KU276140,108,0,108
SPSMF37KU384140,2,0,2
SPSMF37KU5BU140,12,0,12
SPSMF37KU5BU150,50,0,50
SPSMF38KU135110,24,0,24
SPSMF38KU135120,24,0,24
SPSMF38KU135130,48,2,50
SPSMF38KU135140,48,0,48
SPSMF38KU135150,48,0,48
SPSMF38KU135160,48,0,48
SPSMF38KU184110,14,0,14
SPSMF38KU184120,14,0,14
SPSMF38KU184130,28,0,28
SPSMF38KU184140,28,0,28
SPSMF38KU184150,28,0,28
SPSMF38KU184160,28,0,28
SPSMG23KU1AA110,2,0,2
SPSMG24KU149110,32,0,32
SPSMG24KU149120,2,0,2
SPSMG24KU149130,220,0,220
SPSMG24KU149150,2,0,2
SPSMG24KU149160,176,2,178
SPSMG24KU152110,40,0,40
SPSMG24KU152140,400,0,400
SPSMG24KU152150,2,10,12
SPSMG24KU160120,14,0,14
SPSMG24KU160130,10,0,10
SPSMG24KU160150,360,0,360
SPSMG24KU2AA150,2,22,24
SPSMG24KU2AA160,2,70,72
SPSMG24KU436130,2,0,2
SPSMG24KU449130,2,0,2
SPSMG25KG120140,8,0,8
SPSMG25KG276130,2,0,2
SPSMG25KG276140,8,0,8
SPSMG25KG284130,16,0,16
SPSMG25KG284150,40,0,40
SPSMG25KG3B7100,6,0,6
SPSMG25KG3B7110,4,2,6
SPSMG25KG3B7140,16,0,16
SPSMG25KG3B7150,4,2,6
SPSMG25KG3CD100,6,4,10
SPSMG25KG3CD150,6,0,6
SPSMG25KG531110,20,0,20
SPSMG25KG531120,10,0,10
SPSMG25KG531130,20,0,20
SPSMG25KG531140,14,0,14
SPSMG25KG531150,14,0,14
SPSMG25KG531160,10,0,10
SPSMG25KG551110,12,0,12
SPSMG25KG551120,10,0,10
SPSMG25KG551130,10,0,10
SPSMG25KG551160,10,0,10
SPSMG25KU310140,30,12,42
SPSMG25KU319130,2,8,10
SPSMG25KU319140,18,10,28
SPSMG25KU425110,8,0,8
SPSMG25KU425120,8,0,8
SPSMG25KU425130,16,0,16
SPSMG25KU425140,14,2,16
SPSMG25KU425150,6,0,6
SPSMG25KU425160,8,0,8
SPSMG25KU451120,8,0,8
SPSMG25KU451130,12,0,12
SPSMG25KU451140,6,2,8
SPSMG25KU451150,8,0,8
SPSMG25KU451160,10,0,10
SPSMG37KG126120,10,0,10
SPSMG37KG164110,6,0,6
SPSMG37KG164120,40,0,40
SPSMG37KG164130,6,0,6
SPSMG37KG164140,12,0,12
SPSMG37KG220110,2,0,2
SPSMG37KG220150,2,0,2
SPSMG37KG226110,8,0,8
SPSMG37KU135150,50,0,50
SPSMG37KU135160,18,0,18
SPSMG37KU152120,12,0,12
SPSMG37KU152150,6,16,22
SPSMG37KU310110,8,22,30
SPSMG37KU310120,16,12,28
SPSMG37KU310130,6,8,14
SPSMG37KU310150,10,0,10
SPSMG37KU319110,18,48,66
SPSMG37KU319120,10,4,14
SPSMG37KU319150,26,16,42
SPSMG37KU319160,6,12,18
SPSMG37KU326120,2,0,2
SPSMG37KU326140,38,0,38
SPSMG37KU326150,16,0,16
SPSMG37KU326160,16,0,16
SPSMG37KU351110,16,0,16
SPSMG37KU351120,2,0,2
SPSMG37KU351130,266,0,266
SPSMG37KU351150,12,0,12
SPSMG37KU351160,88,0,88
SPSMG49KU133110,514,0,514
SPSMG49KU133120,718,0,718
SPSMG49KU133130,1952,0,1952
SPSMG49KU133140,2670,0,2670
SPSMG49KU133150,2676,0,2676
SPSMG49KU133160,1748,0,1748
SPSMG49KU150110,864,0,864
SPSMG49KU150120,1050,0,1050
SPSMG49KU150130,1292,0,1292
SPSMG49KU150140,1228,0,1228
SPSMG49KU150150,1050,0,1050
SPSMG49KU150160,678,0,678
SPSMG49KU185110,778,0,778
SPSMG49KU185120,1056,0,1056
SPSMG49KU185130,1162,0,1162
SPSMG49KU185140,1160,0,1160
SPSMG49KU185150,722,0,722
SPSMG49KU185160,666,0,666
SPSMG49KU1AC110,796,0,796
SPSMG49KU1AC120,884,0,884
SPSMG49KU1AC130,1500,0,1500
SPSMG49KU1AC140,2294,0,2294
SPSMG49KU1AC150,1856,0,1856
SPSMG49KU1AC160,1504,0,1504
SPTAG23M5215074,2,0,2
SPTAG23M5219078,2,0,2
SPTAG23M5219082,2,0,2
SPTAG24M2317085,2,0,2
SPTAG25M1217080,2,0,2
SPTAG25M1219095,50,0,50
SPTAG25W04AC080,2,0,2
SPTAG25W1117080,4,0,4
SPTAG25W1119070,2,2,4
SPTAG25W1133085,2,0,2
SPTAG37M2519090,4,2,6
SPTAG37M2533075,2,0,2
SPTAG37M5519080,4,0,4
SPTAG37M5519085,2,0,2
SPTAG38M1219095,2,0,2
SPTAG49W0160064,2,0,2
SPTAG49W0160067,2,0,2
SPTAG49W0160070,4,0,4
SPTAG49W0160073,6,0,6
SPTAG49W0160075,2,0,2
SPTAG49W0160078,2,0,2
SPTAG49W0185064,16,0,16
SPTAG49W0185067,20,0,20
SPTAG49W0185070,22,0,22
SPTAG49W0185073,26,0,26
SPTAG49W0185075,16,0,16
SPTAG49W0185078,18,0,18
SPTAG49W1219070,6,0,6
SPTAGA9M2119078,234,2,236
SPTAGA9M2119082,548,0,548
SPTAGA9M2136082,4,0,4
SPTAGA9M2219074,462,8,470
SPTAGA9M2219078,1438,10,1448
SPTAGA9M2219082,2104,10,2114
SPTAGA9M2219086,1118,8,1126
SPTAGA9M2236086,4,0,4
SPTAGA9M2260078,140,10,150
SPTAGA9M2260082,234,14,248
SPTAGA9M23TB078,2,4,6
SPTAGA9W1117064,6,10,16
SPTAGA9W1117067,4,14,18
SPTAGA9W1117070,28,10,38
SPTAGA9W1117073,112,10,122
SPTAGA9W1117075,46,12,58
SPTAGA9W1117078,120,18,138
SPTAGA9W1119064,4,24,28
SPTAGA9W1119067,10,16,26
SPTAGA9W1119070,6,16,22
SPTAGA9W1119073,8,18,26
SPTAGA9W1119075,26,14,40
SPTAGA9W1119078,220,16,236
SPTCF24KU119150,62,0,62
SPTCG23C0122078,2,0,2
SPTCG23CY135074,208,0,208
SPTCG23CY135078,90,0,90
SPTCG23CY164078,4,0,4
SPTCG23KU249140,2,0,2
SPTCG24C0119080,2,0,2
SPTCG24C0137075,2,0,2
SPTCG24C0137080,2,2,4
SPTCG24C0164080,4,0,4
SPTCG24C0185090,2,0,2
SPTCG24C0249080,4,0,4
SPTCG24C0249085,2,0,2
SPTCG24C0249090,2,0,2
SPTCG24C0260075,2,0,2
SPTCG24C0260095,2,0,2
SPTCG24KU226120,18,0,18
SPTCG24KU226130,62,0,62
SPTCG24KU226140,36,0,36
SPTCG24KU226150,62,16,78
SPTCG24KU226160,56,0,56
SPTCG25C0303078,2,2,4
SPTCG25C0303082,2,2,4
SPTCG25C0319074,4,2,6
SPTCG25C0319078,6,0,6
SPTCG25C0319082,4,0,4
SPTCG25C0319090,4,0,4
SPTCG25C0336078,2,0,2
SPTCG25G0350085,2,0,2
SPTCG25G0459075,2,0,2
SPTCG25G0485070,160,0,160
SPTCG25G0485075,160,0,160
SPTCG25G0485080,160,0,160
SPTCG25G1110065,2,2,4
SPTCG25G1215070,2,6,8
SPTCG25G1215080,2,0,2
SPTCG37C0135074,2,0,2
SPTCG37C0135078,2,0,2
SPTCG37C0159078,2,0,2
SPTCG37C0419095,24,180,204
SPTCG37G0115080,2,0,2
SPTCG37G0188065,692,0,692
SPTCG37G0188070,600,78,678
SPTCG37G0188075,640,0,640
SPTCG37G0188080,380,0,380
SPTCG37G1110065,1078,0,1078
SPTCG37G1110070,1030,2,1032
SPTCG37G1110075,684,2,686
SPTCG37G1110080,684,0,684
SPTCG37G1119065,1366,4,1370
SPTCG37G1119070,1072,0,1072
SPTCG37G1119075,1096,0,1096
SPTCG37G1119080,644,40,684
SPTCG37G1125065,992,0,992
SPTCG37G1125070,448,0,448
SPTCG37G1125075,602,0,602
SPTCG37G1125080,398,0,398
SPTCG37G1160065,334,126,460
SPTCG37G1160070,354,502,856
SPTCG37G1160075,586,352,938
SPTCG37G1160080,354,0,354
SPTCG37KG119120,18,0,18
SPTCG37KG119130,32,0,32
SPTCG37KG119140,34,0,34
SPTCG37KG119150,22,0,22
SPTCG37KG119160,56,0,56
SPTCG37KG136120,16,0,16
SPTCG37KG136130,30,0,30
SPTCG37KG136140,20,0,20
SPTCG37KG136150,22,0,22
SPTCG37KG136160,48,0,48
SPTCG38G9035080,6,2,8
SPTCG38G9733070,2,0,2
SPTCG38KG219120,8,0,8
SPTCG38KG219130,14,0,14
SPTCG38KG219140,10,0,10
SPTCG38KG219150,14,0,14
SPTCG49C0385078,2,0,2
SPTCGA9C0203090,10,0,10
SPTCGA9C0235082,250,14,264
SPTCGA9CS135082,158,0,158
SPTCGA9CS135086,28,2,30
SPTCGA9CS136082,54,0,54
SPTCGA9CS136086,20,0,20
SPTCGA9CS160078,8,0,8
SPTCGA9GS135070,2,2,4
SPTCGA9KU103110,20,0,20
SPTCGA9KU103120,20,0,20
SPTCGA9KU103130,42,0,42
SPTCGA9KU103140,44,0,44
SPTCGA9KU103150,62,0,62
SPTCGA9KU103160,60,0,60
SPTCGA9KU137110,56,0,56
SPTCGA9KU137120,28,0,28
SPTCGA9KU137130,98,0,98
SPTCGA9KU137140,366,0,366
SPTCGA9KU137150,304,0,304
SPTCGA9KU137160,416,0,416
SPTHF37KU232120,6,0,6
SPTHF37KU232130,2,0,2
SPTHF37KU252120,2,0,2
SPTHF37KU252150,2,0,2
SPTHF37KU262120,2,0,2
SPTHF37KU262140,10,0,10
SPTHG24KU135110,6,0,6
SPTHG24KU135130,78,0,78
SPTHG24KU135140,170,0,170
SPTHG24KU135150,116,0,116
SPTHG24KU135160,22,0,22
SPTHG24KU159130,2,0,2
SPTHG24KU159140,40,0,40
SPTHG24KU159150,24,0,24
SPTHG24KU159160,10,0,10
SPTHG24KU235110,2,0,2
SPTHG24KU235130,4,0,4
SPTHG24KU235140,4,0,4
SPTHG24KU235150,2,4,6
SPTHG24KU249110,72,0,72
SPTHG24KU249120,10,0,10
SPTHG24KU249130,10,0,10
SPTHG24KU249140,52,0,52
SPTHG24KU251110,42,0,42
SPTHG24KU251120,4,0,4
SPTHG24KU251140,4,0,4
SPTHG24KU349130,2,12,14
SPTHG24KU349150,2,12,14
SPTHG24KU435140,6,0,6
SPTHG24KU449110,32,0,32
SPTHG24KU449120,20,0,20
SPTHG24KU449130,32,0,32
SPTHG24KU449140,20,0,20
SPTHG25G0139075,20,0,20
SPTHG25KG119110,12,0,12
SPTHG25KG119120,14,0,14
SPTHG25KG119130,14,0,14
SPTHG25KG119140,20,0,20
SPTHG25KG151110,6,0,6
SPTHG25KG151120,18,0,18
SPTHG25KG151130,12,0,12
SPTHG25KG151140,8,0,8
SPTHG25KG151150,2,0,2
SPTHG25M1119095,24,0,24
SPTHG25M1119105,86,0,86
SPTHG25M1152100,26,0,26
SPTHG25M1152110,12,0,12
SPTHG26C0119080,100,0,100
SPTHG26G0226080,2,0,2
SPTHG26G0260070,2,0,2
SPTHG26W0135075,12,0,12
SPTHG37C0119075,2,0,2
SPTHG37C0119080,2,2,4
SPTHG37C0164075,2,0,2
SPTHG37C0164085,4,10,14
SPTHG37C0164090,10,2,12
SPTHG37C1158075,2,0,2
SPTHG37G0139070,8,6,14
SPTHG37G0139075,8,6,14
SPTHG37G0139080,8,4,12
SPTHG37G0139085,6,0,6
SPTHG37G1115070,4,38,42
SPTHG37G1119075,2,2,4
SPTHG37G1119085,2,2,4
SPTHG37G9119075,4,0,4
SPTHG37KG110110,4,6,10
SPTHG37KG110120,26,2,28
SPTHG37KG110130,16,4,20
SPTHG37KG110140,34,8,42
SPTHG37KG110150,8,0,8
SPTHG37KG110160,4,0,4
SPTHG37KG119110,2,0,2
SPTHG37KG119120,42,0,42
SPTHG37KG119130,6,2,8
SPTHG37KG119140,10,2,12
SPTHG37KG119150,6,12,18
SPTHG37KG119160,4,0,4
SPTHG37KG126110,100,0,100
SPTHG37KG126120,254,6,260
SPTHG37KG126130,212,8,220
SPTHG37KG126140,370,8,378
SPTHG37KG126150,134,2,136
SPTHG37KG126160,62,4,66
SPTHG37KG151120,16,18,34
SPTHG37KG151150,2,0,2
SPTHG37KU219110,2,0,2
SPTHG37KU219120,6,0,6
SPTHG37KU219140,4,0,4
SPTHG37KU219150,4,0,4
SPTHG37KU219160,4,0,4
SPTHG37KU235110,2,0,2
SPTHG37KU235120,12,0,12
SPTHG37KU235130,30,0,30
SPTHG37KU235140,2,0,2
SPTHG37KU249110,2,0,2
SPTHG37KU249130,4,2,6
SPTHG37KU325140,16,0,16
SPTHG37KU384110,10,0,10
SPTHG37KU384120,86,2,88
SPTHG37KU384130,20,0,20
SPTHG37KU419140,2,0,2
SPTHG37KU452150,6,0,6
SPTHG37U0152080,10,0,10
SPTHG37U0152085,196,0,196
SPTHG37U0152090,44,0,44
SPTJF25C2156074,4,0,4
SPTJF25C2156076,4,0,4
SPTJF25C2156078,6,0,6
SPTJF25C2156080,6,0,6
SPTJF25C2156082,8,0,8
SPTJF25C2156086,10,0,10
SPTJF25C2156090,4,0,4
SPTJFA9KU155120,2,108,110
SPTJG12KU117130,2,2,4
SPTJG23C4117080,4,0,4
SPTJG23C5359082,2,2,4
SPTJG23C5485086,2,0,2
SPTJG23G6157070,2,0,2
SPTJG24CS159075,4,0,4
SPTJG24CS159090,2,0,2
SPTJG24G5557080,42,0,42
SPTJG24KU156120,2,0,2
SPTJG24KU156130,6,0,6
SPTJG24KU156140,6,0,6
SPTJG24KU156160,8,0,8
SPTJG24KU255160,6,2,8
SPTJG24KU256110,6,0,6
SPTJG24KU256140,6,0,6
SPTJG24KU256150,8,0,8
SPTJG24KU256160,16,0,16
SPTJG25C5255074,2,0,2
SPTJG25C5256082,2,40,42
SPTJG25C5256086,6,0,6
SPTJG25G3255073,2,0,2
SPTJG25G7156073,2,0,2
SPTJG25KU155130,2,0,2
SPTJG25KU155170,4,0,4
SPTJG25KU156130,2,2,4
SPTJG25KU156140,166,0,166
SPTJG25KU156150,4,0,4
SPTJG25KU156160,2,0,2
SPTJG25KU156170,4,2,6
SPTJG37G5255064,2,0,2
SPTJG37G52VI064,6,0,6
SPTJG49G6255064,64,0,64
SPTJG49G6255067,42,0,42
SPTJG49G6255070,68,0,68
SPTJG49G6255073,64,0,64
SPTJG49G6255075,48,0,48
SPTJG49G6257064,124,0,124
SPTJG49G6257067,76,0,76
SPTJG49G6257070,192,0,192
SPTJG49G6257073,148,0,148
SPTJG49G6257075,90,0,90
SPTJG49KU655130,192,0,192
SPTJG49KU655140,418,0,418
SPTJG49KU655150,492,0,492
SPTJG49KU655160,524,0,524
SPTJG49KU656130,284,0,284
SPTJG49KU656140,590,0,590
SPTJG49KU656150,830,0,830
SPTJG49KU656160,612,0,612
SPTJGA9CS155074,154,6,160
SPTJGA9CS155078,572,6,578
SPTJGA9CS155082,994,6,1000
SPTJGA9CS155086,850,6,856
SPTJGA9CS155090,248,6,254
SPTJGA9CS157082,116,8,124
SPTJGA9G5117064,20,560,580
SPTMF25KU860130,18,0,18
SPTMF25KU860140,22,0,22
SPTMF25KU860150,14,0,14
SPTMF25KU860160,20,0,20
SPTMF37KU1AC160,2,0,2
SPTMF37KU2AA130,22,0,22
SPTMF37KU2AA140,2,0,2
SPTMG24KU119130,50,0,50
SPTMG24KU119150,16,0,16
SPTMG24KU119160,6,0,6
SPTMG24KU136130,22,0,22
SPTMG24KU136140,72,0,72
SPTMG24KU136150,30,0,30
SPTMG25KG119130,10,0,10
SPTMG25KG119140,2,0,2
SPTMG25KG119160,40,0,40
SPTMG25KG185120,10,2,12
SPTMG25KG185130,82,0,82
SPTMG25KG185140,18,0,18
SPTMG25KG185160,4,0,4
SPTMG25KG1AC120,2,0,2
SPTMG25KG1AC130,2,0,2
SPTMG25KG1AC140,2,0,2
SPTMG25KU119120,2,0,2
SPTMG25KU119140,6,6,12
SPTMG25KU159140,8,0,8
SPTMG25KU159150,24,0,24
SPTMG25KU185140,26,0,26
SPTMG25KU185150,6,0,6
SPTMG25KU185160,6,0,6
SPTMG25KU1AA140,10,0,10
SPTMG37KU119120,14,20,34
SPTMG37KU119130,2,12,14
SPTMG37KU119140,24,14,38
SPTMG37KU119150,16,0,16
SPTMG37KU1AC120,68,0,68
SPTMG37KU1AC130,18,0,18
SPTMG37KU1AC140,2,0,2
SPTMG37KU1AC150,12,4,16
SPTMG37KU1AC160,6,2,8
SPTMG37KU219120,76,0,76
SPTMG37KU219130,26,0,26
SPTMG37KU219140,32,0,32
SPTMG37KU219150,54,0,54
SPTMG37KU219160,442,0,442
SPTMG37KU2AC120,32,0,32
SPTMG37KU2AC130,14,0,14
SPTMG37KU2AC140,20,0,20
SPTMG37KU2AC150,60,0,60
SPTMG37KU2AC160,20,0,20
SPTMG37KU319120,24,0,24
SPTMG37KU319130,16,0,16
SPTMG37KU319140,22,0,22
SPTMG37KU319150,48,0,48
SPTMG37KU319160,76,0,76
SPTMG37KU3AC120,22,0,22
SPTMG37KU3AC130,24,0,24
SPTMG37KU3AC140,24,0,24
SPTMG37KU3AC150,30,0,30
SPTMG37KU3AC160,38,0,38
SPTMG37KU419120,26,0,26
SPTMG37KU419130,32,0,32
SPTMG37KU419140,38,0,38
SPTMG37KU419150,76,0,76
SPTMG37KU419160,144,0,144
SPTMG37KU4AC120,16,0,16
SPTMG37KU4AC130,14,0,14
SPTMG37KU4AC140,62,0,62
SPTMG37KU4AC150,44,0,44
SPTMG37KU4AC160,74,0,74
SPTNF25KG256110,32,0,32
SPTNF25KG256120,32,0,32
SPTNF25KG256130,64,0,64
SPTNF25KG256140,96,0,96
SPTNF25KG256150,128,2,130
SPTNF25KG256160,128,0,128
SPTNF38KU156160,2,0,2
SPTNG24C0117075,20,0,20
SPTNG24C0155095,2,0,2
SPTNG25C02VB090,100,0,100
SPTNG25C02VI090,2,0,2
SPTNG25G0257070,114,0,114
SPTNG25G0257075,2,0,2
SPTNG25KG156110,4,10,14
SPTNG25KG156120,2,0,2
SPTNG25KG156140,2,2,4
SPTNG25KU155110,2,2,4
SPTNG25KU155150,14,2,16
SPTNG25KU156130,20,0,20
SPTNG25KU159110,4,2,6
SPTNG25KU159120,2,0,2
SPTNG25KU159130,6,2,8
SPTNG25KU159140,204,6,210
SPTNG25KU159150,182,4,186
SPTNG25KU159160,98,0,98
SPTNG25KU255120,2,0,2
SPTNG25KU256150,6,0,6
SPTNG37C0156075,2,0,2
SPTNG37C0156085,4,0,4
SPTNG37C0157080,2,0,2
SPTNG37C0157090,8,0,8
SPTNG37G9056070,20,0,20
SPTNG37G9056080,14,0,14
SPTNG37G9057070,44,0,44
SPTNG37KU116120,44,6,50
SPTNG37KU116130,68,20,88
SPTNG37KU116140,20,10,30
SPTNG37KU116150,46,24,70
SPTNG37KU116160,98,26,124
SPTNG37KU156110,54,6,60
SPTNG37KU156120,30,14,44
SPTNG37KU156130,116,30,146
SPTNG37KU156140,26,22,48
SPTNG37KU156150,88,34,122
SPTNG37KU156160,24,2,26
SPTNG37KU157110,14,8,22
SPTNG37KU157120,68,46,114
SPTNG37KU157130,222,52,274
SPTNG37KU157140,54,26,80
SPTNG37KU157150,534,30,564
SPTNG37KU157160,88,20,108
SPTNG37KU164130,14,0,14
SPTNG38C0117095,2,0,2
SPTNG38G0256070,2,0,2
SPTNG38G0256080,2,0,2
SPTNG38G0257080,2,0,2
SPTRGA9A5119100,86,0,86
SPTRGA9A5119105,226,0,226
SPTRGA9A5119110,52,0,52
SPTRGA9A5199095,42,0,42
SPTRGA9A5199100,26,0,26
SPTRGA9A5199105,186,0,186
SPTRGA9A5199110,58,0,58
SPTRGA9A5199120,6,0,6
SPTRGA9KU117110,26,0,26
SPTRGA9KU117120,198,0,198
SPTRGA9KU117130,132,0,132
SPTRGA9KU117140,316,0,316
SPTRGA9KU117150,206,0,206
SPTRGA9KU117160,226,0,226
SPTRGA9KU151110,24,0,24
SPTRGA9KU151120,182,0,182
SPTRGA9KU151130,152,0,152
SPTRGA9KU151140,382,0,382
SPTRGA9KU151150,526,0,526
SPTRGA9KU151160,506,0,506
SPTRGA9KU219160,2,866,868
SPTRGA9KU499150,2,116,118
SPTRGA9KU599140,4,82,86
SPWHF24KG151110,2,2,4
SPWHF37KG939110,22,0,22
SPWHG12W1459070,2,94,96
SPWHG23KG110120,84,0,84
SPWHG23KG110130,166,0,166
SPWHG23KG110140,290,0,290
SPWHG23KG110150,48,0,48
SPWHG23W1119075,12,2,14
SPWHG23W1319080,10,0,10
SPWHG23W1399075,10,2,12
SPWHG25G0119070,8,8,16
SPWHG25G0119080,8,0,8
SPWHG25G1110085,2,0,2
SPWHG25G1119080,2,0,2
SPWHG25G1160075,14,0,14
SPWHG25KG119120,10,0,10
SPWHG25KG119130,16,0,16
SPWHG25KG119140,6,0,6
SPWHG25KG119150,8,0,8
SPWHG25KG119160,90,0,90
SPWHG25KG151120,16,0,16
SPWHG25KG151130,16,0,16
SPWHG25KG151140,18,0,18
SPWHG25KG151150,6,0,6
SPWHG25KG151160,88,0,88
SPWHG25W0236070,32,0,32
SPWHG25W0236080,46,0,46
SPWHG26G0110070,312,0,312
SPWHG26G0110075,340,0,340
SPWHG26G0110080,112,0,112
SPWHG37G0110075,10,0,10
SPWHG37G0119070,2,0,2
SPWHG37G0210070,6,0,6
SPWHG37G0210075,126,0,126
SPWHG37G0219075,4,0,4
SPWHG37G1135070,6,0,6
SPWHG37G1260075,2,0,2
SPWHG49G3019070,324,0,324
SPWHG49G3019075,218,0,218
SPWHG49G3019080,144,0,144
SPWHG49G3035070,642,0,642
SPWHG49G3035075,634,0,634
SPWHG49G3035080,546,0,546
SPWHG49KG259120,380,0,380
SPWHG49KG259130,560,0,560
SPWHG49KG259140,672,0,672
SPWHG49KG259150,622,0,622
SPWHG49KG259160,476,0,476
SPWHG49KG285120,232,0,232
SPWHG49KG285130,426,0,426
SPWHG49KG285140,524,0,524
SPWHG49KG285150,516,0,516
SPWHG49KG285160,372,0,372
SPWJG23G0155075,4,2,6
SPWJG23G0155080,2,0,2
SPWJG23G01A3075,44,0,44
SPWJG25GY159080,2,0,2
SPWJG49G0117070,364,0,364
SPWJG49G0117075,164,0,164
SPWJG49G0117080,160,0,160
SPWJG49G0117085,60,0,60
SPWJG49G0155070,158,0,158
SPWJG49G0155075,12,0,12
SPWJG49G0155085,14,0,14
SPWJG49G0159070,250,0,250
SPWJG49G0159075,38,0,38
SPWJG49G0159080,38,0,38
SPWJG49G0159085,44,0,44
SPWJG49G0255070,130,0,130
SPWJG49G0255075,156,0,156
SPWJG49G0255080,62,0,62
SPWJG49G02VI070,128,0,128
SPWJG49G02VI075,172,0,172
SPWJG49G02VI080,44,0,44
SPWMG37KG119120,64,0,64
SPWMG37KG119130,20,0,20
SPWMG37KG119140,20,0,20
SPWMG37KG119150,16,0,16
SPWMG37KG119160,10,0,10
SPWMG37KG1AC120,96,0,96
SPWMG37KG1AC130,26,0,26
SPWMG37KG1AC140,18,0,18
SPWMG37KG1AC150,20,0,20
SPWMG37KG1AC160,20,0,20
SPWPG37A0310095,2,0,2
SPWPG37A0326085,6,0,6
SPWPG37A0399090,4,0,4
SPWPGA9A2035095,42,26644,26686
SPWPGA9KG226160,2,982,984
SPWPGA9KG231140,2,1108,1110
SPWQGA9A0119090,4,10,14
SPWRG37KG910150,38,0,38
SPWRG37KG919150,22,0,22
SPWRGA9A0119090,2,42,44
SPWRGA9A0119100,2,2,4
SPWRGA9A0135095,2,30,32
SPWRGA9A0135100,2,12,14
SPWRGA9A15AC085,2,64,66
SPWRGA9KG199140,8,0,8
SPWRGA9KG210140,2,0,2
SPXVFAVA0117100,8,1904,1912
SPXVFAVA0117105,20,1286,1306
SPXVFAVA0417105,2,498,500
SPXVFAVA0419090,2,370,372
SPXVFAVA0419105,2,720,722
SPXVGAVKU117140,4,6,10
SPXVGAVKU117150,2,6,8
SPXVGAVKU119140,8,4,12
SPXVGAVKU119160,8,6,14
SPXVGAVKU210110,20,0,20
SPXVGAVKU210120,28,0,28
SPXVGAVKU210150,10,4,14
SPXVGAVKU219110,52,0,52
SPXVGAVKU219120,70,0,70
SPXVGAVKU219140,2,4,6
SPXVGAVKU219160,2,4,6
SPYCF23KU925130,62,0,62
SPYCF23KU925140,78,0,78
SPYCF23KU925150,58,0,58
SPYCF23KU925160,138,0,138
SPYCF23KU939120,60,0,60
SPYCF23KU939130,150,0,150
SPYCF23KU939140,170,0,170
SPYCF23KU939150,116,0,116
SPYCF23KU939160,214,2,216
SPYCG11C5485100,2,628,630
SPYCG25C0659110,2,0,2
SPYCG25C0660095,4,0,4
SPYCG25C0685105,4,2,6
SPYCG25C0686095,98,0,98
SPYCG25G5185095,40,0,40
SPYCG26C9935100,44,0,44
SPYCG37C0125090,4,2,6
SPYCG37C0151110,24,0,24
SPYCG37C0159105,24,1168,1192
SPYCG37C0160100,72,0,72
SPYCG37C0160105,26,0,26
SPYCG37C0650110,36,0,36
SPYCG37C0685100,96,0,96
