단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,inv_amt_공홈,inv_amt_이랜드몰,inv_amt_무신사,inv_amt_지그재그,inv_amt_네이버,inv_amt_카카오선물하기,wh_amt_무신사,wh_amt_지그재그,wh_amt_네이버,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기,daily_공홈,daily_이랜드몰,daily_무신사,daily_지그재그,daily_네이버,daily_카카오선물하기,daily_amt_공홈,daily_amt_이랜드몰,daily_amt_무신사,daily_amt_지그재그,daily_amt_네이버,daily_amt_카카오선물하기,in_qty,cum_qty,wk_qty,_last_date
SPAKG37A1119999,"(경량) 립스탑 미니 호보백, (19)Black, FR",25900,5298,5298,0.048,0.7,0.004,0.004,51800,476,0,0,2,14,4,0,0,0,51800,362600,103600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,25900,0,0,0,500,2,2,2026-06-24
SPAKG37A1149999,"(경량) 립스탑 미니 호보백, (49)Khaki, FR",0,9999,9999,0.12,0.7,0.0,0.0,0,176,0,0,3,15,5,0,0,0,77700,388500,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,2026-06-24
SPAKG37U0450999,"[호빵맨] 도시락 가방, (50)Blue, FREE",0,8474,8474,0.9925,0.7,0.9087,0.0013,-29900,0,45,0,1,0,0,0,1345500,0,29900,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,727,1,2026-06-24
SPAKG37U0619999,"(QR) [울산 HD FC] 백팩, (19)Black,",0,9999,9999,0.0,0.7,0.0,0.0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,2026-06-24
SPAKG37U0785999,"[마이페이브아카이브] 레오파드 꼬임 숄더백, (85)B",33659,970,970,0.948,0.7,0.904,0.096,504890,25,0,0,16,0,0,0,0,0,638400,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,111880,0,0,0,0,0,500,452,48,2026-06-24
SPAKGA9A0119999,"(경량) 호보백, (19)Black,",28465,2980,2980,0.8295,0.7,0.3235,0.0155,142325,0,22,18,27,15,46,0,657800,538200,807300,448500,1375400,0,59800,0,29900,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,1779,85,2026-06-24
SPAKGA9A0135999,"(경량) 호보백, (35)Beige,",27210,6858,6858,0.7367,0.7,0.1702,0.0073,27210,0,26,17,13,16,35,0,777400,508300,388700,478400,1046500,0,0,29900,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,766,33,2026-06-24
SPAKGA9A0139999,"(경량) 호보백, (39)Ivory,",0,9999,9999,0.866,0.7,0.1327,0.008,0,0,13,0,12,19,49,0,388700,0,358800,568100,1465100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,199,12,2026-06-24
SPAKGA9A0151999,"(경량) 호보백, (51)Light",0,9999,9999,0.936,0.7,0.198,0.012,0,0,34,0,13,19,37,0,1016600,0,388700,568100,1106300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,99,6,2026-06-24
SPAKGA9A01BF999,"(경량) 호보백, (BF)Graphi",0,9999,9999,0.9967,0.7,0.4933,0.0067,0,0,9,0,12,13,0,0,269100,0,358800,388700,0,0,0,-29900,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,148,2,2026-06-24
SPAKGA9A0219999,"(경량) 미니 크로스백, (19)Bl",26936,6866,6866,0.8334,0.7,0.2804,0.0126,26936,0,23,13,10,17,60,0,595700,336700,259000,440300,1554000,0,0,-51800,0,0,-2,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,1402,63,2026-06-24
SPAKGA9A0235999,"(경량) 미니 크로스백, (35)Be",23740,4688,4688,0.9665,0.7,0.451,0.0205,71220,0,3,1,10,9,35,0,77700,25900,259000,233100,906500,0,0,155400,0,0,6,0,2,0,0,1,0,0,1,0,0,0,0,0,23310,0,0,0,0,0,2000,902,41,2026-06-24
SPAKGA9A0239999,"(경량) 미니 크로스백, (39)Iv",25900,7045,7045,0.906,0.7,0.1893,0.0073,25900,0,14,0,10,23,47,0,362600,0,259000,595700,1217300,0,0,543900,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,284,11,2026-06-24
SPAKGA9A0251999,"(경량) 미니 크로스백, (51)Li",25900,7059,7059,0.97,0.7,0.236,0.016,25900,0,30,0,13,13,48,0,777000,0,336700,336700,1243200,0,0,259000,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,118,8,2026-06-24
SPAKGA9A02BF999,"(경량) 미니 크로스백, (BF)Gr",23310,7217,7217,1.0,0.7,0.55,0.0167,23310,0,12,0,8,-3,0,0,310800,0,207200,-77700,0,0,0,-77700,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,165,5,2026-06-24
SPAKGA9A0319999,"[ACTIVE] (경량) 슬링백, (",25900,7043,7043,0.8536,0.7,0.2616,0.014,25900,0,16,0,17,13,53,0,414400,0,440300,336700,1372700,0,0,-25900,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,654,35,2026-06-24
SPAKGA9A0335999,"[ACTIVE] (경량) 슬링백, (",25900,3616,3616,0.8655,0.7,0.26,0.0175,103600,0,13,0,11,15,36,0,336700,0,284900,388500,932400,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,25900,0,0,0,2000,520,35,2026-06-24
SPAKGA9A0339999,"[ACTIVE] (경량) 슬링백, (",0,9999,9999,0.87,0.7,0.1371,0.0029,0,0,21,0,18,12,48,0,543900,0,466200,310800,1243200,0,0,0,51800,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,96,2,2026-06-24
SPAKGA9A0419999,"(경량) 숄더백, (19)Black,",35900,6420,6420,0.995,0.7,0.7783,0.0208,35900,0,1,0,0,0,0,0,35900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,934,25,2026-06-24
SPAKGA9A0426999,"(경량) 숄더백, (26)Light",35900,3555,3555,0.945,0.7,0.27,0.0133,107700,0,5,0,8,11,10,0,179500,0,287200,394900,359000,0,0,287200,0,0,8,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35900,0,0,0,600,162,8,2026-06-24
SPAKGA9A0491999,"(경량) 숄더백, (91)Silver",35900,1877,1877,0.99,0.7,0.455,0.0208,251300,0,0,0,0,1,15,0,0,0,0,35900,538500,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,35900,0,0,0,1200,546,25,2026-06-24
SPAKGA9A0519999,"(경량) 미니 백팩, (19)Blac",0,9999,9999,0.99,0.7,0.8475,0.0083,0,0,1,0,0,0,0,0,39900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1017,10,2026-06-24
SPAKGA9A0526999,"(경량) 미니 백팩, (26)Ligh",0,9999,9999,0.88,0.7,0.1983,0.0083,0,0,9,0,12,12,10,0,359100,0,478800,478800,399000,0,0,-39900,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,119,5,2026-06-24
SPAKGA9A0591999,"(경량) 미니 백팩, (91)Silv",39900,5924,5924,0.9833,0.7,0.6225,0.0208,39900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39900,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,747,25,2026-06-24
SPAKGA9A1015999,"(경량) 패커블 컴팩트 백팩, (15",39900,1932,1932,0.6707,0.7,0.38,0.0427,239400,0,20,0,39,-1,5,0,798000,0,1556100,-39900,199500,0,0,-79800,0,0,-2,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,39900,0,0,0,1500,570,64,2026-06-24
SPAKGA9A1026999,"(경량) 패커블 컴팩트 백팩, (26",39900,5837,5837,0.6713,0.7,0.2387,0.0275,39900,0,8,0,6,11,5,0,319200,0,239400,438900,199500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,191,22,2026-06-24
SPAKGA9A1030999,"(경량) 패커블 컴팩트 백팩, (30",39900,1226,1226,0.8812,0.7,0.4763,0.0712,399000,0,21,0,25,3,5,0,837900,0,997500,119700,199500,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,381,57,2026-06-24
SPAKGA9A1036999,"(경량) 패커블 컴팩트 백팩, (36",39900,2674,2674,0.5513,0.7,0.19,0.0193,159600,0,12,0,18,7,5,0,478800,0,718200,279300,199500,0,0,-39900,0,0,-1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,285,29,2026-06-24
SPAKGA9A1119999,"(경량) 패커블 백팩, (19)Bla",0,8185,8185,0.667,0.7,0.274,0.021,3990,0,9,0,7,16,5,0,359100,0,279300,638400,199500,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,274,21,2026-06-24
SPAKGA9A1150999,"(경량) 패커블 백팩, (50)Blu",37905,4404,4404,0.864,0.7,0.188,0.02,75810,0,5,0,7,12,5,0,199500,0,279300,478800,199500,0,0,359100,0,0,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,39900,0,0,500,94,10,2026-06-24
SPAKGA9A1160999,"(경량) 패커블 백팩, (60)Cha",23456,4699,4699,0.704,0.7,0.178,0.022,70370,0,11,0,5,9,5,0,438900,0,199500,359100,199500,0,0,239400,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,178,22,2026-06-24
SPAKGA9A1185999,"(경량) 패커블 백팩, (85)Bro",39900,4198,4198,0.91,0.7,0.248,0.036,79800,0,6,0,4,10,5,0,239400,0,159600,399000,199500,0,0,279300,0,0,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,39900,0,0,500,124,18,2026-06-24
SPAKGA9A6019999,"(우디) 캔버스 버킷백, (19)Bl",0,9999,9999,0.868,0.7,0.358,0.004,0,0,8,0,6,6,0,0,319200,0,239400,239400,0,0,0,-39900,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,179,2,2026-06-24
SPAKGA9A6064999,"(우디) 캔버스 버킷백, (64)Cr",0,9999,9999,0.93,0.7,0.284,0.016,0,0,12,0,10,2,0,0,478800,0,399000,79800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,142,8,2026-06-24
SPAKGA9A6119999,"(우디) 캔버스 크로스백, (19)B",26910,6896,6896,0.8633,0.7,0.2833,0.0167,26910,0,6,0,3,12,5,0,179400,0,89700,358800,149500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,85,5,2026-06-24
SPAKGA9A6164999,"(우디) 캔버스 크로스백, (64)C",0,9999,9999,0.804,0.7,0.184,0.014,0,0,15,0,5,12,5,0,448500,0,149500,358800,149500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,92,7,2026-06-24
SPAKGA9A7119999,"시어서커 셔링 스트링 호보백, (19",0,8574,8574,0.9467,0.7,0.5867,0.0167,-79800,0,21,1,0,-8,8,0,837900,39900,0,-319200,319200,0,0,-319200,0,0,-8,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,176,5,2026-06-24
SPAKGA9A7135999,"시어서커 셔링 스트링 호보백, (35",0,9999,9999,0.8967,0.7,0.1533,0.01,0,0,24,0,10,15,10,0,957600,0,399000,598500,399000,0,0,478800,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,46,3,2026-06-24
SPAKGA9A7150999,"시어서커 셔링 스트링 호보백, (50",39900,5882,5882,0.8667,0.7,0.1167,0.03,39900,0,23,0,8,12,10,0,917700,0,319200,478800,399000,0,0,359100,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,35,9,2026-06-24
SPAKGA9A7164999,"시어서커 셔링 스트링 호보백, (64",37905,4395,4395,0.9467,0.7,0.3933,0.0367,75810,0,21,0,5,-2,6,0,837900,0,199500,-79800,239400,0,0,-79800,0,0,-2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,118,11,2026-06-24
SPAKGA9A7184999,"시어서커 셔링 스트링 호보백, (84",39900,4182,4182,0.9467,0.7,0.4,0.06,79800,0,24,0,8,7,9,0,957600,0,319200,279300,359100,0,0,39900,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,120,18,2026-06-24
SPAKGA9A71BD999,"시어서커 셔링 스트링 호보백, (BD",39501,1240,1240,0.988,0.7,0.6227,0.0413,395010,0,12,0,0,5,0,0,478800,0,0,199500,0,0,0,-79800,0,0,-2,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,934,62,2026-06-24
SPAKGA9A71BF999,"시어서커 셔링 스트링 호보백, (BF",39900,2685,2685,0.9873,0.7,0.672,0.0413,159600,0,1,0,1,0,0,0,39900,0,39900,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1008,62,2026-06-24
SPAKGA9A7219999,"깅엄체크 숄더백, (19)Black,",0,9999,9999,1.0,0.7,0.3067,0.0433,0,0,8,0,24,14,8,0,159200,0,477600,278600,159200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,92,13,2026-06-24
SPAKGA9A7220999,"깅엄체크 숄더백, (20)Red, F",19900,3299,3299,0.9933,0.7,0.3933,0.0733,119400,0,11,0,16,9,6,0,218900,0,318400,179100,119400,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,19900,0,0,300,118,22,2026-06-24
SPAKGA9A7251999,"깅엄체크 숄더백, (51)Light",19900,6072,6072,0.9054,0.7,0.1588,0.0203,39800,0,10,0,8,6,8,0,199000,0,159200,119400,159200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,47,6,2026-06-24
SPAKGA9A7284999,"깅엄체크 숄더백, (84)Mint,",0,9999,9999,0.8767,0.7,0.1433,0.0133,0,0,8,0,4,11,10,0,159200,0,79600,218900,199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,43,4,2026-06-24
SPAKGA9A7315999,"HOAR 라운드 숄더백, (15)Gr",29900,4966,4966,0.9433,0.7,0.5233,0.0367,59800,0,24,0,5,0,0,0,717600,0,149500,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,29900,0,0,300,157,11,2026-06-24
SPAKGA9A7319999,"HOAR 라운드 숄더백, (19)Bl",29900,3940,3940,0.9433,0.7,0.3933,0.0467,89700,0,25,0,5,-1,1,0,747500,0,149500,-29900,29900,0,0,-29900,0,0,-1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,118,14,2026-06-24
SPAKGA9A7349999,"HOAR 라운드 숄더백, (49)Kh",26910,6918,6918,0.9467,0.7,0.51,0.0333,26910,0,18,0,0,0,0,0,538200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,153,10,2026-06-24
SPAKGA9A7385999,"HOAR 라운드 숄더백, (85)Br",0,9999,9999,0.95,0.7,0.2967,0.0067,0,0,24,0,11,0,2,0,717600,0,328900,0,59800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,89,2,2026-06-24
SPAKGA9A7419999,"도트 꼬임 숄더백, (19)Black",0,9999,9999,0.9893,0.7,0.7867,0.04,0,0,0,0,0,-2,0,0,0,0,0,-59800,0,0,0,-59800,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1180,60,2026-06-24
SPAKGA9A7464999,"도트 꼬임 숄더백, (64)Cream",29900,3934,3934,0.9433,0.7,0.4853,0.0387,89700,0,5,0,15,22,5,0,149500,0,448500,657800,149500,0,0,-59800,0,0,-2,0,0,0,1,2,0,0,0,0,-1,0,0,0,0,0,-29900,0,0,0,1500,728,58,2026-06-24
SPAKGA9A7519999,"(우디) 플랩 백팩, (19)Blac",0,9999,9999,0.994,0.7,0.452,0.02,0,0,4,0,9,6,3,0,159600,0,359100,239400,119700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,226,10,2026-06-24
SPAKGA9A7564999,"(우디) 플랩 백팩, (64)Crea",0,9999,9999,0.954,0.7,0.426,0.02,0,0,5,0,8,6,10,0,199500,0,319200,239400,399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,213,10,2026-06-24
SPAKGA9A7619999,"(우디) 미니 토트백, (19)Bla",0,9999,9999,0.998,0.7,0.614,0.022,0,0,1,0,6,11,0,0,29900,0,179400,328900,0,0,0,-59800,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,307,11,2026-06-24
SPAKGA9A7664999,"(우디) 미니 토트백, (64)Cre",29900,6796,6796,1.0,0.7,0.622,0.014,29900,0,0,0,6,5,0,0,0,0,179400,149500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29900,0,0,500,311,7,2026-06-24
SPAKGA9A7719999,"투포켓 토트백, (19)Black,",39900,5951,5951,0.9967,0.7,0.3333,0.0167,39900,0,0,0,0,6,0,0,0,0,0,239400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,5,2026-06-24
SPAKGA9A7819999,"투포켓 플랩 백팩, (19)Black",49900,5400,5400,1.0,0.7,0.5933,0.0267,49900,0,0,0,1,0,0,0,0,0,49900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49900,0,0,0,300,178,8,2026-06-24
SPAKGA9A7849999,"투포켓 플랩 백팩, (49)Khaki",49900,5393,5393,1.0,0.7,0.2433,0.0067,49900,0,8,0,4,3,0,0,399200,0,199600,149700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,73,2,2026-06-24
SPAKGA9A8019999,"나일론 빅 쇼퍼백, (19)Black",39401,1528,1528,0.9967,0.7,0.4433,0.0733,315210,0,7,0,0,9,10,0,279300,0,0,359100,399000,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,39900,0,0,300,133,22,2026-06-24
SPAKGA9A8064999,"나일론 빅 쇼퍼백, (64)Cream",35910,6352,6352,0.9267,0.7,0.1167,0.0133,35910,0,10,0,7,15,10,0,399000,0,279300,598500,399000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,35,4,2026-06-24
SPAKGA9A8119999,"나일론 플랩 미니백팩, (19)Bla",0,9999,9999,0.9967,0.7,0.5467,0.01,0,0,5,0,2,0,1,0,249500,0,99800,0,49900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,164,3,2026-06-24
SPAKGA9A8164999,"나일론 플랩 미니백팩, (64)Cre",49900,5379,5379,0.9967,0.7,0.3167,0.0133,49900,0,9,0,1,0,0,0,449100,0,49900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,95,4,2026-06-24
SPAKGA9A8219999,"아웃포켓 버클호보백, (19)Blac",49900,2803,2803,0.9933,0.7,0.61,0.0233,149700,0,0,0,0,10,0,0,0,0,0,499000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,49900,0,0,300,183,7,2026-06-24
SPAKGA9A8285999,"아웃포켓 버클호보백, (85)Brow",0,9999,9999,0.99,0.7,0.4233,0.02,0,0,0,0,1,10,0,0,0,0,49900,499000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,127,6,2026-06-24
SPAKGA9A8319999,"3WAY 아웃포켓 백팩, (19)Bl",0,9999,9999,0.9933,0.7,0.6167,0.0267,0,0,0,0,0,1,0,0,0,0,0,49900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,185,8,2026-06-24
SPAKGA9A8385999,"3WAY 아웃포켓 백팩, (85)Br",0,9999,9999,0.96,0.7,0.3533,0.01,0,0,5,0,7,10,8,0,249500,0,349300,499000,399200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,106,3,2026-06-24
SPAKGA9A83B3999,"3WAY 아웃포켓 백팩, (B3)Bl",49900,2800,2800,0.9267,0.7,0.33,0.0233,149700,0,4,0,14,6,6,0,199600,0,698600,299400,299400,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,0,0,0,-49900,0,0,300,99,7,2026-06-24
SPAKGA9A8419999,"코팅나일론 크로스백, (19)Blac",0,9999,9999,1.0,0.7,0.4667,0.0233,0,0,1,0,0,7,0,0,39900,0,0,279300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,140,7,2026-06-24
SPAKGA9A8519999,"코팅나일론 미니 크로스백, (19)B",26910,6909,6909,0.9967,0.7,0.6267,0.01,26910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,188,3,2026-06-24
SPAKGA9A8619999,"나일론 투핸들 토트백, (19)Bla",0,9999,9999,1.0,0.7,0.8467,0.0,0,0,0,0,0,-3,0,0,0,0,0,-89700,0,0,0,-89700,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,254,0,2026-06-24
SPAKGA9A8651999,"나일론 투핸들 토트백, (51)Lig",26910,5178,5178,1.0,0.7,0.72,0.0167,53820,0,0,0,0,-1,0,0,0,0,0,-29900,0,0,0,-29900,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,216,5,2026-06-24
SPAKGA9A8664999,"나일론 투핸들 토트백, (64)Cre",0,9999,9999,0.9933,0.7,0.8267,0.01,0,0,0,0,0,-2,0,0,0,0,0,-59800,0,0,0,-59800,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,248,3,2026-06-24
SPAKGA9A8685999,"나일론 투핸들 토트백, (85)Bro",0,9999,9999,1.0,0.7,0.6767,0.0067,0,0,0,0,0,-2,0,0,0,0,0,-59800,0,0,0,-59800,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,203,2,2026-06-24
SPAKGA9A92A1999,"(QR) [신세틱레더] 스터드, (A",0,9999,9999,1.0,0.7,0.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,39900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,2026-06-24
SPAKGA9A93A1999,"(QR) [신세틱레더] 체크 스, (",0,9999,9999,1.0,0.7,0.4,0.0,0,0,1,0,0,0,0,0,39900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,2026-06-24
SPAKGA9A9519999,"(QR) 스트링 크로스백, (19)B",0,9999,9999,0.9949,0.7,0.7513,0.0051,0,0,0,0,0,1,1,0,0,0,0,29900,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,148,1,2026-06-24
SPAKGA9A9549999,"(QR) 스트링 크로스백, (49)K",0,9999,9999,1.0,0.7,0.465,0.04,0,0,0,0,0,11,0,0,0,0,0,328900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,93,8,2026-06-24
SPAKGA9A9619999,"(QR) 투포켓 백팩, (19)Bla",0,8423,8423,0.9799,0.7,0.6633,0.0101,-19104,0,0,1,0,8,0,0,0,39900,0,319200,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,132,2,2026-06-24
SPAKGA9A9649999,"(QR) 투포켓 백팩, (49)Kha",19900,7580,7580,1.0,0.7,0.3862,0.037,19900,0,0,1,0,11,0,0,0,39900,0,438900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19900,0,0,189,73,7,2026-06-24
SPAKGA9A9719999,"(QR) 멀티포켓 라운드 크로스백,",0,9999,9999,0.995,0.7,0.795,0.005,0,0,0,0,0,1,0,0,0,0,0,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,159,1,2026-06-24
SPAKGA9KG1AU999,"[키즈] 오로라 저학년 백팩, (AU",0,9999,9999,0.93,0.7,0.402,0.0,0,0,0,5,3,0,15,0,0,349500,209700,0,1048500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,201,0,2026-06-24
SPAKGA9KG2AU999,"[키즈] 오로라 보조 가방, (AU)",0,9999,9999,0.898,0.7,0.254,0.0,0,0,0,0,3,0,1,0,0,0,89700,0,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,127,0,2026-06-24
SPAKGA9KG3AP999,"[키즈] 오로라 미니 크로스, (AP",0,9999,9999,0.9825,0.7,0.195,0.0075,0,0,20,12,3,0,10,0,518000,310800,77700,0,259000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,156,6,2026-06-24
SPAKGA9KG3AU999,"[키즈] 오로라 미니 크로스, (AU",25900,7026,7026,0.9909,0.7,0.3627,0.0109,25900,0,46,26,3,0,5,0,1191400,673400,77700,0,129500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,399,12,2026-06-24
SPAKGA9KG3GR999,"[키즈] 오로라 미니 크로스, (GR",25900,7046,7046,0.8436,0.7,0.1264,0.0055,25900,0,44,38,2,0,18,0,1139600,984200,51800,0,466200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,139,6,2026-06-24
SPAKGA9KG4G4999,"[키즈] 글로시 데이 백팩, (G4)",0,9999,9999,0.7555,0.7,0.0745,0.0005,0,0,47,46,20,0,35,0,2345300,2295400,998000,0,1746500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,149,1,2026-06-24
