단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기
SPAKGA9A8285999,"아웃포켓 버클호보백, (85)Brown, FREE",0,8510,8510,0.92,0.7,0.5,0.15,-49900,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
SPAKGA9A8385999,"3WAY 아웃포켓 백팩, (85)Brown, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,11,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9A83B3999,"3WAY 아웃포켓 백팩, (B3)Black TR, FR",49900,1904,1904,0.92,0.7,0.5,0.15,249500,17,4,0,14,0,0,0,0,0,0,0,0,0,4,1,0
SPAKGA9A8419999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9A8519999,,26910,6891,6891,0.92,0.7,0.5,0.15,26910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SPAKGA9A8619999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9A8651999,"나일론 투핸들 토트백, (51)Light Blue, F",26910,5220,5220,0.92,0.7,0.5,0.15,53820,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0
SPAKGA9A8664999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9A8685999,"나일론 투핸들 토트백, (85)Brown, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,-3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9A93A1999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9A9619999,"(QR) 투포켓 백팩, (19)Black, FREE",0,8381,8381,0.92,0.7,0.5,0.15,-19104,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
SPAKGA9A9649999,"(QR) 투포켓 백팩, (49)Khaki, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KG1AU999,"[키즈] 오로라 저학년 백팩, (AU) Aurora I",0,9999,9999,0.92,0.7,0.5,0.15,0,35,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KG2AU999,"[키즈] 오로라 보조 가방, (AU) Aurora Iv",0,9999,9999,0.92,0.7,0.5,0.15,0,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KG3AP999,"[키즈] 오로라 미니 크로스, (AP)Aurora Pu",0,9999,9999,0.92,0.7,0.5,0.15,0,14,20,12,3,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KG3AU999,"[키즈] 오로라 미니 크로스, (AU) Aurora I",25900,6943,6943,0.92,0.7,0.5,0.15,25900,10,46,26,3,0,0,0,0,0,0,0,1,0,0,0,0
SPAKGA9KG3GR999,"[키즈] 오로라 미니 크로스, (GR)Glossy Si",25900,6962,6962,0.92,0.7,0.5,0.15,25900,174,44,38,2,0,0,0,0,0,0,0,0,1,0,0,0
SPAKGA9KG4G4999,"[키즈] 글로시 데이 백팩, (G4)Glossy Ivo",0,9999,9999,0.92,0.7,0.5,0.15,0,486,47,46,20,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KG4GR999,"[키즈] 글로시 데이 백팩, (GR)Glossy Sil",49900,1900,1900,0.92,0.7,0.5,0.15,249500,242,46,18,8,0,0,0,0,0,0,0,3,2,0,0,0
SPAKGA9KG519999,"[키즈] (경량) 미니 백팩, (19)Black, FR",29900,6694,6694,0.92,0.7,0.5,0.15,29900,8,7,20,4,0,0,0,0,0,0,0,0,1,0,0,0
SPAKGA9KG576999,,29900,6695,6695,0.92,0.7,0.5,0.15,29900,0,11,21,2,0,0,0,0,0,0,0,0,1,0,0,0
SPAKGA9KG626999,"[키즈] (경량) 플랩형 미니 백, (26)Light ",39900,5771,5771,0.92,0.7,0.5,0.15,39900,4,7,19,4,0,0,0,0,0,0,0,0,1,0,0,0
SPAKGA9KG691999,,39900,5752,5752,0.92,0.7,0.5,0.15,39900,0,6,14,0,0,0,0,0,0,0,0,1,0,0,0,0
SPAKGA9KG719999,,29900,4913,4913,0.92,0.7,0.5,0.15,59800,0,14,20,1,0,0,0,0,0,0,0,1,0,0,1,0
SPAKGA9KG726999,,26910,5221,5221,0.92,0.7,0.5,0.15,53820,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SPAKGA9KG776999,"[키즈] (경량) 미니 크로스, (76)Light Pu",0,9999,9999,0.92,0.7,0.5,0.15,0,4,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KU119999,"[키즈] 베이직 고학년 백팩, (19)Black, FR",0,9999,9999,0.92,0.7,0.5,0.15,0,143,18,39,4,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KU139999,"[키즈] 베이직 고학년 백팩, (39)Ivory, FR",0,9999,9999,0.92,0.7,0.5,0.15,0,186,16,40,3,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGA9KU219999,"[키즈] 쿠디 데이 백팩, (19)Black, FREE",39900,2274,2274,0.92,0.7,0.5,0.15,199500,555,16,50,1,0,0,0,0,0,0,0,3,2,0,0,0
SPAKGA9KU239999,"[키즈] 쿠디 데이 백팩, (39)Ivory, FREE",35910,6345,6345,0.92,0.7,0.5,0.15,35910,635,37,83,3,0,0,0,0,0,0,1,0,0,0,0,0
SPAKGA9KU920999,"[키즈] (산리오캐릭터즈) PVC 숄더백, (20)Re",19390,1067,1067,0.92,0.7,0.5,0.15,465360,98,16,1,0,0,40,0,0,0,0,5,0,0,0,19,0
SPAKGA9KU976999,"[키즈] (산리오캐릭터즈) P, (76)Light Pu",19900,2484,2484,0.92,0.7,0.5,0.15,179100,290,10,0,3,0,34,0,0,0,0,0,0,2,0,7,0
SPAKGATA9719999,"(QR) 여성 신세틱레더 숄더백, (19)Black, ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAKGATA9785999,"(QR) 여성 신세틱레더 숄더백, (85)Brown, ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAMGA9A9415999,"(QR) 쁘띠 니트 머플러, (15)Gray, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAMGA9A9439999,"(QR) 쁘띠 니트 머플러, (39)Ivory, FRE",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAMGA9A9485999,"(QR) 쁘띠 니트 머플러, (85)Brown, FRE",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAMGA9A9650999,"(QR) 부클 머플러, (50)Blue, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPARG37KG120110,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (20",59900,3216,3216,0.92,0.7,0.5,0.15,119800,292,4,3,1,0,0,0,0,0,0,0,0,0,0,2,0
SPARG37KG120120,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (20",59900,3217,3217,0.92,0.7,0.5,0.15,119800,295,6,4,0,0,1,0,0,0,0,0,0,0,0,2,0
SPARG37KG120130,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (20",59900,1356,1356,0.92,0.7,0.5,0.15,359400,223,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0
SPARG37KG120140,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (20",59900,1177,1177,0.92,0.7,0.5,0.15,419300,144,6,6,0,0,0,0,0,0,0,0,2,0,0,5,0
SPARG37KG120150,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (20",59900,4905,4905,0.92,0.7,0.5,0.15,59900,69,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0
SPARG37KG126110,"[키즈] (산리오캐릭터즈) 여아 래, (26)Light",59900,2457,2457,0.92,0.7,0.5,0.15,179700,214,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0
SPARG37KG126120,"[키즈] (산리오캐릭터즈) 여아 래, (26)Light",59900,2458,2458,0.92,0.7,0.5,0.15,179700,362,0,2,2,0,2,0,0,0,0,0,0,0,0,3,0
SPARG37KG126130,"[키즈] (산리오캐릭터즈) 여아 래, (26)Light",58402,2005,2005,0.92,0.7,0.5,0.15,233610,295,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0
SPARG37KG126140,"[키즈] (산리오캐릭터즈) 여아 래, (26)Light",59900,4900,4900,0.92,0.7,0.5,0.15,59900,139,10,5,3,0,1,0,0,0,0,0,1,0,0,0,0
SPARG37KG126150,"[키즈] (산리오캐릭터즈) 여아 래, (26)Light",59300,1620,1620,0.92,0.7,0.5,0.15,296500,11,9,9,2,0,1,0,0,0,0,1,0,1,0,3,0
SPARG37KG159110,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (59",58852,3324,3324,0.92,0.7,0.5,0.15,117705,18,3,4,2,0,19,0,0,0,0,0,2,0,0,0,0
SPARG37KG159120,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (59",59151,1049,1049,0.92,0.7,0.5,0.15,473210,15,4,5,1,0,14,0,0,0,0,1,2,1,0,4,0
SPARG37KG159130,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (59",59044,569,569,0.92,0.7,0.5,0.15,826620,45,14,15,0,0,33,0,0,0,0,3,1,0,0,10,0
SPARG37KG159140,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (59",58562,524,524,0.92,0.7,0.5,0.15,878430,37,15,2,0,0,35,0,0,0,0,2,3,2,0,8,0
SPARG37KG159150,"[키즈] (산리오캐릭터즈) 여아 래쉬가드 세트, (59",58500,526,526,0.92,0.7,0.5,0.15,877510,13,3,0,2,0,6,0,0,0,0,2,2,0,0,11,0
SPARG37KG176110,"[키즈] (산리오캐릭터즈) 여아, (76)Light P",59900,1602,1602,0.92,0.7,0.5,0.15,299500,9,5,0,3,0,17,0,0,0,0,0,2,0,0,3,0
SPARG37KG176120,"[키즈] (산리오캐릭터즈) 여아, (76)Light P",59301,348,348,0.92,0.7,0.5,0.15,1186020,15,4,4,1,0,0,0,0,0,0,2,3,0,0,15,0
SPARG37KG176130,"[키즈] (산리오캐릭터즈) 여아, (76)Light P",59269,374,374,0.92,0.7,0.5,0.15,1126120,31,8,14,0,0,14,0,0,0,0,2,0,2,0,15,0
SPARG37KG176140,"[키즈] (산리오캐릭터즈) 여아, (76)Light P",59151,1050,1050,0.92,0.7,0.5,0.15,473210,19,7,12,2,0,26,0,0,0,0,1,1,1,0,5,0
SPARG37KG176150,"[키즈] (산리오캐릭터즈) 여아, (76)Light P",59051,2500,2500,0.92,0.7,0.5,0.15,177155,13,2,0,2,0,23,0,0,0,0,0,1,1,0,1,0
SPARG37KG275120,"[키즈] (망그러진곰) 여아 래쉬가드 세트, (75)P",59472,566,566,0.92,0.7,0.5,0.15,832610,15,14,6,3,0,3,0,0,0,0,1,3,1,0,9,0
SPARG37KG275130,"[키즈] (망그러진곰) 여아 래쉬가드 세트, (75)P",57803,359,359,0.92,0.7,0.5,0.15,1156070,16,13,7,0,0,5,0,0,0,0,3,4,0,0,13,0
SPARG37KG275140,"[키즈] (망그러진곰) 여아 래쉬가드 세트, (75)P",58372,528,528,0.92,0.7,0.5,0.15,875590,19,0,0,2,0,2,0,0,0,0,3,3,1,0,8,0
SPARG37KG275150,"[키즈] (망그러진곰) 여아 래쉬가드 세트, (75)P",59426,373,373,0.92,0.7,0.5,0.15,1129110,14,8,0,3,0,4,0,0,0,0,1,4,2,0,12,0
SPARG37KG275160,"[키즈] (망그러진곰) 여아 래쉬가드 세트, (75)P",58402,2004,2004,0.92,0.7,0.5,0.15,233610,11,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
SPARG37KG3B7100,"[키즈] (캐치!티니핑6) 여아, (B7)Powder ",87885,3997,3997,0.92,0.7,0.5,0.15,87885,36,10,9,4,0,5,0,0,0,0,-1,2,0,0,0,0
SPARG37KG3B7110,"[키즈] (캐치!티니핑6) 여아, (B7)Powder ",68826,265,265,0.92,0.7,0.5,0.15,1514175,38,0,0,3,0,5,0,0,0,0,4,13,5,0,0,0
SPARG37KG3B7120,"[키즈] (캐치!티니핑6) 여아, (B7)Powder ",65093,948,948,0.92,0.7,0.5,0.15,520750,11,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
SPARG37KG3B7130,"[키즈] (캐치!티니핑6) 여아, (B7)Powder ",65530,1805,1805,0.92,0.7,0.5,0.15,262120,24,0,0,3,0,0,0,0,0,0,3,2,-1,0,0,0
SPARG37KG3B7140,"[키즈] (캐치!티니핑6) 여아, (B7)Powder ",66569,1473,1473,0.92,0.7,0.5,0.15,332845,22,10,7,3,0,0,0,0,0,0,2,2,1,0,0,0
SPARG37KG3B7150,"[키즈] (캐치!티니핑6) 여아, (B7)Powder ",0,9999,9999,0.92,0.7,0.5,0.15,0,19,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0
SPARG37KG3CD100,"[키즈] (캐치!티니핑6) 여아, (CD)Light V",69900,2964,2964,0.92,0.7,0.5,0.15,139800,11,4,3,3,0,0,0,0,0,0,0,2,0,0,0,0
SPARG37KG3CD110,"[키즈] (캐치!티니핑6) 여아, (CD)Light V",66405,1786,1786,0.92,0.7,0.5,0.15,265620,16,4,7,4,0,0,0,0,0,0,2,0,1,0,1,0
SPARG37KG3CD120,"[키즈] (캐치!티니핑6) 여아, (CD)Light V",68735,1191,1191,0.92,0.7,0.5,0.15,412410,16,2,2,2,0,0,0,0,0,0,1,3,2,0,0,0
SPARG37KG3CD130,"[키즈] (캐치!티니핑6) 여아, (CD)Light V",69900,4731,4731,0.92,0.7,0.5,0.15,69900,20,8,11,4,0,0,0,0,0,0,0,1,0,0,0,0
SPARG37KG3CD140,"[키즈] (캐치!티니핑6) 여아, (CD)Light V",69900,4732,4732,0.92,0.7,0.5,0.15,69900,18,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0
SPARG37KG3CD150,"[키즈] (캐치!티니핑6) 여아, (CD)Light V",0,9999,9999,0.92,0.7,0.5,0.15,0,14,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0
SPARG37KU150120,"[키즈] (망그러진곰) 래쉬가드 세트, (50)Blue",57558,751,751,0.92,0.7,0.5,0.15,633140,3,4,3,1,0,2,0,0,0,0,3,2,2,0,4,0
SPARG37KU150130,"[키즈] (망그러진곰) 래쉬가드 세트, (50)Blue",59900,797,797,0.92,0.7,0.5,0.15,599000,7,7,3,0,0,4,0,0,0,0,0,2,2,0,6,0
SPARG37KU150140,"[키즈] (망그러진곰) 래쉬가드 세트, (50)Blue",59439,613,613,0.92,0.7,0.5,0.15,772710,8,7,11,4,0,9,0,0,0,0,1,2,0,0,10,0
SPARG37KU150150,"[키즈] (망그러진곰) 래쉬가드 세트, (50)Blue",58990,735,735,0.92,0.7,0.5,0.15,648890,11,7,21,3,0,4,0,0,0,0,1,1,0,0,9,0
SPARG37KU150160,"[키즈] (망그러진곰) 래쉬가드 세트, (50)Blue",59900,798,798,0.92,0.7,0.5,0.15,599000,9,6,10,2,0,3,0,0,0,0,0,1,1,0,8,0
SPARG37KU219120,"[키즈] (망그러진곰) 래쉬가드 상의, (19)Blac",35900,4645,4645,0.92,0.7,0.5,0.15,71800,20,4,6,3,0,13,1,0,0,0,0,1,0,0,1,0
SPARG37KU219130,"[키즈] (망그러진곰) 래쉬가드 상의, (19)Blac",35900,3561,3561,0.92,0.7,0.5,0.15,107700,20,0,4,3,0,9,1,0,0,0,0,2,0,0,1,0
SPARG37KU219140,"[키즈] (망그러진곰) 래쉬가드 상의, (19)Blac",33335,2008,2008,0.92,0.7,0.5,0.15,233350,94,7,11,4,0,28,2,0,0,0,1,2,0,0,4,0
SPARG37KU219150,"[키즈] (망그러진곰) 래쉬가드 상의, (19)Blac",35002,2954,2954,0.92,0.7,0.5,0.15,140010,156,14,22,3,0,31,3,0,0,0,1,0,0,0,3,0
SPARG37KU219160,"[키즈] (망그러진곰) 래쉬가드 상의, (19)Blac",30912,2149,2149,0.92,0.7,0.5,0.15,216390,205,17,28,3,0,34,4,0,0,0,1,0,0,0,6,0
SPARG37KU2BT120,"[키즈] (망그러진곰) 래쉬가드 상, (BT)Neon ",35347,1078,1078,0.92,0.7,0.5,0.15,459520,22,2,3,3,0,4,1,0,0,0,2,2,0,0,9,0
SPARG37KU2BT130,"[키즈] (망그러진곰) 래쉬가드 상, (BT)Neon ",35900,1369,1369,0.92,0.7,0.5,0.15,359000,15,6,3,3,0,4,2,0,0,0,0,2,0,0,8,0
SPARG37KU2BT140,"[키즈] (망그러진곰) 래쉬가드 상, (BT)Neon ",34617,1934,1934,0.92,0.7,0.5,0.15,242320,39,2,11,3,0,15,2,0,0,0,2,2,0,0,3,0
SPARG37KU2BT150,"[키즈] (망그러진곰) 래쉬가드 상, (BT)Neon ",35515,996,996,0.92,0.7,0.5,0.15,497210,46,6,10,3,0,6,2,0,0,0,1,2,0,0,11,0
SPARG37KU2BT160,"[키즈] (망그러진곰) 래쉬가드 상, (BT)Neon ",35900,1673,1673,0.92,0.7,0.5,0.15,287200,74,13,19,4,0,25,3,0,0,0,0,1,1,0,6,0
SPAUGA9A5015999,"단우산, (15)Gray, FREE",9900,6819,6819,0.92,0.7,0.5,0.15,29700,145,13,0,5,0,0,0,0,0,0,0,0,1,1,1,0
SPAUGA9A5019999,"단우산, (19)Black, FREE",9702,5531,5531,0.92,0.7,0.5,0.15,48510,145,4,0,3,0,0,0,0,0,0,1,0,4,0,0,0
SPAUGA9A5035999,"단우산, (35)Beige, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,146,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0
SPAUGA9A5115999,"장우산, (15)Gray, FREE",15900,7945,7945,0.92,0.7,0.5,0.15,15900,148,14,0,5,0,0,0,0,0,0,0,0,0,0,1,0
SPAUGA9A5119999,"장우산, (19)Black, FREE",15900,7935,7935,0.92,0.7,0.5,0.15,15900,149,11,0,6,0,0,0,0,0,0,0,0,1,0,0,0
SPAUGA9A5135999,"장우산, (35)Beige, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,148,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U0199999,"[하츠네미쿠] 아크릴 스탠드, (99)Mix, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,193,101,0,6,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U01CI999,"[하츠네미쿠] 아크릴 스탠드, (CI)Print, FR",29900,6696,6696,0.92,0.7,0.5,0.15,29900,6,108,0,27,0,0,0,0,0,0,0,0,1,0,0,0
SPAWG11U0299999,"[하츠네미쿠] 아크릴 키링, (99)Mix, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U02CI999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U0525999,"[은혼] 스크런치, (25)Pink, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U0699999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U0751999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,104,74,341,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U0850999,"[SPAO l 999HUMANITY] 플러피, (50)",7950,8130,8130,0.92,0.7,0.5,0.15,7950,1,51,39,0,0,0,0,0,0,0,1,0,0,0,0,0
SPAWG11U0851999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,54,39,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U08B6999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U08B7999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,57,42,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG11U08BW999,,7950,8131,8131,0.92,0.7,0.5,0.15,7950,0,54,40,0,0,0,0,0,0,0,1,0,0,0,0,0
SPAWG11U0999999,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
SPAWG23U0140999,"[진격의거인] 후드 담요, (40)Green, FREE",35608,1381,1381,0.92,0.7,0.5,0.15,356080,0,748,0,3,0,0,0,0,0,0,10,0,0,0,0,0
SPAWG23U0220999,,7153,7292,7292,0.92,0.7,0.5,0.15,21460,0,139,0,99,0,0,0,0,0,0,1,0,1,0,1,0
SPAWG23U0230999,"[가나디] 당도체고 키링, (30)Yellow, FRE",7900,7175,7175,0.92,0.7,0.5,0.15,23700,0,148,0,88,0,0,0,0,0,0,0,0,2,0,1,0
SPAWG25U0275999,"[트릭컬 리바이브] 스피키 후드 담요, (75)Purp",37727,99,99,0.92,0.7,0.5,0.15,2754130,0,1,0,92,0,0,0,0,0,0,45,0,28,0,0,0
SPAWG25U0375999,"[트릭컬 리바이브] 스피키 쿠션, (75)Purple,",27379,294,294,0.92,0.7,0.5,0.15,1396330,0,1,0,2,0,0,0,0,0,0,50,0,1,0,0,0
SPAWG25U0410999,"[드리미즈] 수면 안대, (10)White, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,90,160,0,40,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG25U0426999,"[드리미즈] 수면 안대, (26)Light Pink, ",0,9999,9999,0.92,0.7,0.5,0.15,0,150,256,0,64,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG25U0435999,"[드리미즈] 수면 안대, (35)Beige, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,90,160,0,40,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG25U0451999,"[드리미즈] 수면 안대, (51)Light Blue, ",0,9999,9999,0.92,0.7,0.5,0.15,0,60,96,0,24,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG25U0480999,"[드리미즈] 수면 안대, (80)Orange, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,60,96,0,24,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG25U0485999,"[드리미즈] 수면 안대, (85)Brown, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,90,160,0,40,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG25U0585999,,15177,2583,2583,0.92,0.7,0.5,0.15,166950,0,79,0,2,0,0,0,0,0,0,8,0,3,0,0,0
SPAWG25U0699999,"[트릭컬 리바이브] 미니 아크릴 블록, (99)Mix,",12900,3122,3122,0.92,0.7,0.5,0.15,129000,0,82,0,0,0,0,0,0,0,0,8,0,2,0,0,0
SPAWG25U0785999,"[트릭컬 리바이브] 미니 아크릴 디오라마, (85)Br",0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG37U0419999,"[하츠네미쿠] 아크릴 스탠드, (19)Black, FR",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG37U0425999,"[하츠네미쿠] 아크릴 스탠드, (25)Pink, FRE",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG37U0799999,"[한화생명e스포츠] 장패드, (99)Mix, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG37U0915999,"[나루토] 수면안대, (15)Gray, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG37U1051095,"[토이스토리] 노트북 파우치, (51)Light Blu",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAWG37U1051100,"[토이스토리] 노트북 파우치, (51)Light Blu",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAYG11U0120999,"[해리포터] 양말, (20)Red, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,12,38,50,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAYG11U0140999,"[해리포터] 양말, (40)Green, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,12,58,57,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAYG11U0217999,"[SPAO l 999HUMANITY, (17)Dark ",6566,6104,6104,0.92,0.7,0.5,0.15,39400,0,3,34,7,0,0,0,0,0,0,0,0,6,0,0,0
SPAYG11U0220999,,5010,8167,8167,0.92,0.7,0.5,0.15,5010,0,19,33,0,0,0,0,0,0,0,1,0,0,0,0,0
SPAYG11U0251999,"[SPAO l 999HUMANIT, (51)Light ",5900,8081,8081,0.92,0.7,0.5,0.15,11800,0,0,37,20,0,0,0,0,0,0,0,0,2,0,0,0
SPAYG11U0285999,"[SPAO l 999HUMANITY] 에브, (85)B",0,9999,9999,0.92,0.7,0.5,0.15,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAYG24A0110240,"시스루 골지 삭스, (10)White, 240",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
SPAYG24A0119240,"시스루 골지 삭스, (19)Black, 240",3900,8083,8083,0.92,0.7,0.5,0.15,11700,0,0,0,1,-3,0,0,0,0,0,0,0,3,0,0,0
SPAYG25A0110090,"[COOLTECH] 페이크 삭스, (10)White, ",2757,7610,7610,0.92,0.7,0.5,0.15,19300,1540,23,0,39,0,0,0,0,0,0,0,0,1,5,1,0
SPAYG25A0110095,"[COOLTECH] 페이크 삭스, (10)White, ",2900,5737,5737,0.92,0.7,0.5,0.15,40600,975,9,0,43,0,0,0,0,0,0,0,0,2,5,7,0
SPAYG25A0110100,"[COOLTECH] 페이크 삭스, (10)White, ",2900,5738,5738,0.92,0.7,0.5,0.15,40600,689,6,0,23,0,0,0,0,0,0,0,0,5,2,7,0
SPAYG25A0119090,"[COOLTECH] 페이크 삭스, (19)Black, ",2900,8085,8085,0.92,0.7,0.5,0.15,11600,484,13,0,43,-1,0,0,0,0,0,0,0,2,2,0,0
SPAYG25A0119095,"[COOLTECH] 페이크 삭스, (19)Black, ",2900,4423,4423,0.92,0.7,0.5,0.15,75400,476,10,2,17,0,0,0,0,0,0,0,0,0,2,24,0
SPAYG25A0119100,"[COOLTECH] 페이크 삭스, (19)Black, ",2900,8011,8011,0.92,0.7,0.5,0.15,14500,375,0,0,29,0,0,0,0,0,0,0,0,1,3,1,0
SPAYG25A0210090,"[COOLTECH] 스포츠 삭스, (10)White, ",2623,5723,5723,0.92,0.7,0.5,0.15,41980,2504,18,0,39,0,0,0,0,0,0,4,0,2,3,7,0
