매출랭킹,온라인랭킹,단품코드,단품명,정상가,출고율,누판율,주판율,온라인비중,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기,wh_무신사,wh_지그재그,wh_네이버
7824,7824,SPPPG11U1351105,"[짱구] 못말리는 짱구 수면 파자마,",49900,0.9805,0.9659,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG11U1351110,"[짱구] 못말리는 짱구 수면 파자마,",49900,1.0,0.9518,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG11U1384090,[짱구] 못말리는 짱구 수면 파자마,49900,0.94,0.8914,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG11U1384095,[짱구] 못말리는 짱구 수면 파자마,49900,0.9887,0.9585,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG11U1384100,[짱구] 못말리는 짱구 수면 파자마,49900,0.9841,0.9503,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG11U1384105,[짱구] 못말리는 짱구 수면 파자마,49900,1.0,0.9704,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG11U1384110,[짱구] 못말리는 짱구 수면 파자마,49900,1.0046,0.9537,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KG125100,[키즈] (캐치!티니핑) 긴팔 원피스,39900,1.0079,0.8103,0.0,0.3,0,1,1,0,0,6,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KG125130,[키즈] (캐치!티니핑) 긴팔 원피스,39900,0.9768,0.8144,0.0026,0.3,0,3,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KG125150,[키즈] (캐치!티니핑) 긴팔 원피스,39900,1.0,0.7167,0.0,0.3,0,0,0,0,0,5,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KG1CD100,"[키즈] (캐치!티니핑) 긴팔, (C",39900,1.0025,0.5452,0.0,0.3,0,25,13,0,0,41,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KG1CD110,"[키즈] (캐치!티니핑) 긴팔, (C",39900,1.0,0.8146,0.0,0.3,0,8,2,0,0,15,0,0,0,0,0,1,0,,,
7824,7824,SPPPG23KG1CD130,"[키즈] (캐치!티니핑) 긴팔, (C",39900,0.9795,0.9482,0.001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KG1CD140,"[키즈] (캐치!티니핑) 긴팔, (C",39900,0.9978,0.8612,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KG1CD150,"[키즈] (캐치!티니핑) 긴팔, (C",39900,1.007,0.6434,0.0,0.3,0,0,0,0,0,21,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU120110,[키즈] (산리오캐릭터즈) 체크 긴팔,39900,0.9944,0.9618,0.0,0.3,0,0,0,0,0,23,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU120120,[키즈] (산리오캐릭터즈) 체크 긴팔,39900,0.9905,0.9708,0.0,0.3,0,0,0,0,0,4,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU120130,[키즈] (산리오캐릭터즈) 체크 긴팔,39900,0.999,0.9938,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU120140,[키즈] (산리오캐릭터즈) 체크 긴팔,39900,1.0014,0.9972,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU120150,[키즈] (산리오캐릭터즈) 체크 긴팔,39900,1.002,0.998,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU120160,[키즈] (산리오캐릭터즈) 체크 긴팔,39900,1.0,1.0057,0.0,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,,,
7824,7824,SPPPG23KU126110,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,0.9915,0.8038,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU126120,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,0.9835,0.7824,0.0025,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU126130,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,0.9939,0.855,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU126140,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,1.002,0.851,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU126150,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,0.986,0.8848,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU126160,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,0.9897,0.9357,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU141110,"[키즈] (산리오캐릭터즈) 체크, (",39900,1.0,0.9444,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU141120,"[키즈] (산리오캐릭터즈) 체크, (",39900,0.9945,0.9235,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU141130,"[키즈] (산리오캐릭터즈) 체크, (",39900,0.9848,0.9574,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU141140,"[키즈] (산리오캐릭터즈) 체크, (",39900,0.9974,0.942,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU141150,"[키즈] (산리오캐릭터즈) 체크, (",39900,0.9977,0.9315,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU141160,"[키즈] (산리오캐릭터즈) 체크, (",39900,0.9974,0.9352,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU151110,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,1.0,0.8562,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU151120,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,0.9964,0.9058,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU151130,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,0.9934,0.9563,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU151140,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,1.0,0.948,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU151150,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,1.0,0.9418,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU151160,"[키즈] (산리오캐릭터즈) 체크 긴,",39900,1.0,0.918,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU225120,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9892,0.8108,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU225130,[키즈] (망그러진곰) 망고미 긴팔,39900,1.0041,0.9837,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU225140,[키즈] (망그러진곰) 망고미 긴팔,39900,1.0,0.9777,0.005,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU225150,[키즈] (망그러진곰) 망고미 긴팔,39900,1.0,0.9971,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU225160,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9859,0.9774,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU239120,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9966,0.8142,0.0,0.3,0,0,0,0,0,24,0,0,0,0,0,2,0,,,
7824,7824,SPPPG23KU239130,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9898,0.9694,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU239140,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9963,0.9917,0.0009,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU239150,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9949,0.9917,0.0006,0.3,0,0,0,0,0,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU240120,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9917,0.8167,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
7824,7824,SPPPG23KU240130,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9889,0.9777,0.0037,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU240140,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9896,0.9784,0.0,0.3,0,-1,0,0,0,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU240150,[키즈] (망그러진곰) 망고미 긴팔,39900,0.9944,0.9881,0.0,0.3,0,1,-1,0,0,0,0,-1,0,0,0,0,0,,,
7824,7824,SPPPG23KU240160,[키즈] (망그러진곰) 망고미 긴팔,39900,0.996,0.9821,0.0,0.3,0,0,1,0,0,-2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU251130,"[키즈] (망그러진곰) 망고미 긴팔,",39900,0.9909,0.9636,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU251140,"[키즈] (망그러진곰) 망고미 긴팔,",39900,0.9963,0.9725,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU251150,"[키즈] (망그러진곰) 망고미 긴팔,",39900,0.9931,0.981,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU251160,"[키즈] (망그러진곰) 망고미 긴팔,",39900,0.994,0.9842,0.0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU330110,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9888,0.9663,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU330120,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9971,0.9856,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU330130,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9978,0.9677,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU330140,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9975,0.9578,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU330150,[키즈] (포켓몬) 체크 긴팔 파자마,39900,1.0065,0.9448,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU330160,[키즈] (포켓몬) 체크 긴팔 파자마,39900,1.0,0.9133,0.0031,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU350110,[키즈] (포켓몬) 체크 긴팔 파자마,39900,1.0,0.95,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU350120,[키즈] (포켓몬) 체크 긴팔 파자마,39900,1.0,0.95,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU350130,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9835,0.9383,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU350140,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9973,0.918,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU350150,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9972,0.8927,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU350160,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9973,0.9726,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU375110,[키즈] (포켓몬) 체크 긴팔 파자마,39900,1.0,0.8983,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU375120,[키즈] (포켓몬) 체크 긴팔 파자마,39900,1.0,0.9485,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU375130,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9959,0.9347,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU375140,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9864,0.891,0.0027,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU375150,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9972,0.9609,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU375160,[키즈] (포켓몬) 체크 긴팔 파자마,39900,0.9972,0.9365,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU425100,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9909,0.9728,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU425120,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9965,0.9791,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU425130,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0,0.8511,-0.0061,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU425140,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0,0.6667,0.0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU425150,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9735,0.6549,0.0,0.3,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU440100,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0072,0.8489,0.0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU440110,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9959,0.9253,0.0,0.3,0,0,3,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU440120,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0043,0.9741,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU440130,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9955,0.8559,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU440140,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.01,0.71,0.01,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU440150,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0,0.8197,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU450100,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0,0.7933,0.0048,0.3,0,0,0,0,0,16,0,0,0,0,0,1,0,,,
7824,7824,SPPPG23KU450110,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0084,0.9804,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU450120,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9945,0.9807,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU450130,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9882,0.9145,0.0029,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU450140,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0066,0.8092,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU450150,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0109,0.8261,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU470100,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0,0.5737,0.0,0.3,0,0,0,0,0,20,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU470110,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0049,0.781,0.0024,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU470120,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9931,0.968,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU470130,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0,0.8849,0.002,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU470140,[키즈] (캐치!티니핑) 긴팔 파자마,39900,1.0,0.5375,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU470150,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9834,0.4868,0.0,0.3,0,1,0,0,0,12,0,0,0,0,0,2,0,,,
7824,7824,SPPPG23KU470160,[키즈] (캐치!티니핑) 긴팔 파자마,39900,0.9852,0.5714,0.0049,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU4CD110,"[키즈] (캐치!티니핑) 긴팔, (C",39900,0.9986,0.9699,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU4CD120,"[키즈] (캐치!티니핑) 긴팔, (C",39900,1.0248,1.0175,0.0,0.3,0,0,2,0,0,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU4CD130,"[키즈] (캐치!티니핑) 긴팔, (C",39900,0.9926,0.9881,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU4CD140,"[키즈] (캐치!티니핑) 긴팔, (C",39900,1.0027,0.9288,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU4CD150,"[키즈] (캐치!티니핑) 긴팔, (C",39900,1.0047,0.872,0.0047,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23KU4CD160,"[키즈] (캐치!티니핑) 긴팔, (C",39900,0.987,0.8571,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0120090,"[산리오캐릭터즈] 긴팔 파자마, S,",39900,0.9951,0.9831,0.0,0.3,0,1,0,-2,3,40,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0120095,"[산리오캐릭터즈] 긴팔 파자마, M,",39900,0.9942,0.9888,0.0,0.3,0,0,0,3,-1,22,0,1,0,0,0,0,0,,,
7824,7824,SPPPG23U0120100,"[산리오캐릭터즈] 긴팔 파자마, L,",39900,0.9885,0.9852,0.0,0.3,0,0,0,6,0,4,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0120105,"[산리오캐릭터즈] 긴팔 파자마, XL",39900,0.9955,0.9918,0.0,0.3,0,1,0,7,1,1,0,1,0,0,0,0,0,,,
7824,7824,SPPPG23U0130090,"[산리오캐릭터즈] 긴팔 파자마, S,",39900,0.9897,0.9767,0.0,0.3,0,0,0,0,-1,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0130095,"[산리오캐릭터즈] 긴팔 파자마, M,",39900,0.9949,0.9856,0.0,0.3,0,0,0,-1,-2,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0130105,"[산리오캐릭터즈] 긴팔 파자마, XL",39900,0.9929,0.9706,0.0018,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
7824,7824,SPPPG23U0141090,"[산리오캐릭터즈] 긴팔 파자마, S,",39900,0.9955,0.9829,0.0,0.3,0,0,0,0,0,6,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0141095,"[산리오캐릭터즈] 긴팔 파자마, M,",39900,0.9945,0.9899,0.0,0.3,0,0,0,0,-1,3,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0141105,"[산리오캐릭터즈] 긴팔 파자마, XL",39900,0.9909,0.9576,0.001,0.3,0,0,0,-3,0,29,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0184090,"[산리오캐릭터즈] 긴팔 파자마, S,",39900,0.9967,0.9917,0.0,0.3,0,0,0,0,-1,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0184095,"[산리오캐릭터즈] 긴팔 파자마, M,",39900,0.9935,0.9857,0.0,0.3,0,0,0,-2,-1,6,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0184100,"[산리오캐릭터즈] 긴팔 파자마, L,",39900,0.9932,0.9938,0.0,0.3,0,0,0,-1,-2,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0184105,"[산리오캐릭터즈] 긴팔 파자마, XL",39900,0.9896,0.9859,0.0,0.3,0,0,0,-3,-1,3,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0225095,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9898,0.9822,0.0015,0.3,0,0,0,-2,-3,17,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0225100,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9915,0.9798,0.0,0.3,0,2,0,0,-2,5,0,0,0,0,0,1,1,,,
7824,7824,SPPPG23U0225105,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9919,0.9765,0.0009,0.3,0,0,0,0,0,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0225110,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9849,0.9648,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0240090,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9931,0.9787,0.0,0.3,0,1,1,0,0,9,4,0,0,0,0,3,1,,,
7824,7824,SPPPG23U0240100,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9933,0.9829,0.0,0.3,0,0,0,0,-1,6,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0251090,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9927,0.9855,0.0,0.3,0,0,0,1,0,2,0,0,0,0,0,1,1,,,
7824,7824,SPPPG23U0251095,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9821,0.9745,0.0,0.3,0,0,0,2,0,6,0,0,0,0,0,0,1,,,
7824,7824,SPPPG23U0251100,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.99,0.9524,0.0,0.3,0,0,0,3,-2,66,1,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0259090,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9983,0.9965,0.0,0.3,0,0,0,0,-3,3,0,0,0,0,0,0,1,,,
7824,7824,SPPPG23U0259100,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9957,0.992,0.0,0.3,0,1,0,-2,-4,9,0,0,0,0,0,0,1,,,
7824,7824,SPPPG23U0259105,"[망그러진곰] 망고미 긴팔 파자마,",39900,0.9897,0.9794,0.0003,0.3,0,0,0,-2,-5,7,19,0,0,0,0,2,1,,,
7824,7824,SPPPG23U0319095,[담곰이] 어서 날 입으라곰! 긴팔,39900,0.9921,0.9449,0.0,0.3,0,0,0,69,0,3,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0326090,[담곰이] 어서 날 입으라곰! 긴팔,39900,0.9879,0.9653,0.0008,0.3,0,0,0,1,0,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0326100,[담곰이] 어서 날 입으라곰! 긴팔,39900,0.9399,0.9085,0.001,0.3,0,0,0,1,0,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0326105,"[담곰이] 어서 날 입으라곰! 긴팔,",39900,0.9801,0.8513,0.0031,0.3,0,0,0,2,-1,4,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0425090,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.994,0.9832,0.0,0.3,0,0,1,0,-1,6,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0425095,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9946,0.9859,0.0,0.3,0,1,0,-2,-4,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0425100,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9918,0.9776,0.0004,0.3,0,0,0,-1,-2,7,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0425105,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9881,0.9426,0.0,0.3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0430090,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9964,0.9844,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0430095,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9925,0.9823,0.0,0.3,0,0,0,-1,0,1,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0430100,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9973,0.9808,0.0,0.3,0,2,0,-3,-2,15,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0430105,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9912,0.9816,0.0,0.3,0,0,0,0,-3,11,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0451090,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9962,0.9836,0.0,0.3,0,0,0,0,-1,6,0,0,0,0,0,1,0,,,
7824,7824,SPPPG23U0451095,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9937,0.9595,0.0,0.3,0,0,0,1,0,48,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0451100,[리락쿠마] 쿠마들의 자유시간 긴팔,39900,0.9959,0.9752,0.0,0.3,0,1,0,0,-1,2,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0451105,"[리락쿠마] 쿠마들의 자유시간 긴팔,",39900,0.9886,0.9807,0.0,0.3,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0626090,"[먼작귀] 긴팔 파자마, S, (26",39900,0.9906,0.9858,0.0027,0.3,0,0,0,0,-2,3,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0626095,"[먼작귀] 긴팔 파자마, M, (26",39900,0.9852,0.9911,0.0,0.3,0,0,0,-2,0,4,0,0,0,0,0,0,0,,,
7824,7824,SPPPG23U0626100,"[먼작귀] 긴팔 파자마, L, (26",39900,0.9961,0.9902,0.0039,0.3,0,0,0,-1,-1,2,0,0,0,0,0,0,0,,,
